Time [s],Packet ID,MOSI,MISO
0.0425847600,176,0xFF00FF00,0x2800000C
0.0425913000,177,0x20800100,0xA800000C
0.0425978200,178,0x20000010,0xA802E089
0.0426043600,179,0x20000010,0x2802E089
0.0430846600,180,0xFF00FF00,0x2800000C
0.0430912000,181,0x20800100,0xA800000C
0.0430977200,182,0x20000010,0xA802E089
0.0431042600,183,0x20000010,0x2802E089
0.0435847800,184,0xFF00FF00,0x2800000C
0.0435913000,185,0x20800100,0xA800000C
0.0435978400,186,0x20000010,0xA802E089
0.0436043600,187,0x20000010,0x2802E089
0.0440846600,188,0xFF00FF00,0x2800000C
0.0440912000,189,0x20800100,0xA800000C
0.0440977400,190,0x20000010,0xA802E089
0.0441042600,191,0x20000010,0x2802E089
0.0445850800,192,0xFF00FF00,0x2800000C
0.0445916200,193,0x20800100,0xA800000C
0.0445981400,194,0x20000010,0xA802E089
0.0446046800,195,0x20000010,0x2802E089
0.0450846800,196,0xFF00FF00,0x2800000C
0.0450912000,197,0x20800100,0xA800000C
0.0450977400,198,0x20000010,0xA802E089
0.0451042600,199,0x20000010,0x2802E089
0.0455847800,200,0xFF00FF00,0x2800000C
0.0455913000,201,0x20800100,0xA800000C
0.0455978400,202,0x20000010,0xA802E089
0.0456043800,203,0x20000010,0x2802E089
0.0460846800,204,0xFF00FF00,0x2800000C
0.0460912000,205,0x20800100,0xA800000C
0.0460977400,206,0x20000010,0xA802E089
0.0461042800,207,0x20000010,0x2802E089
0.0465848600,208,0xFF00FF00,0x2800000C
0.0465914000,209,0x20800100,0xA800000C
0.0465979200,210,0x20000010,0xA802E089
0.0466044600,211,0x20000010,0x2802E089
0.0470846800,212,0xFF00FF00,0x2800000C
0.0470912000,213,0x20800100,0xA800000C
0.0470977400,214,0x20000010,0xA802E089
0.0471042800,215,0x20000010,0x2802E089
0.0475847800,216,0xFF00FF00,0x2800000C
0.0475913200,217,0x20800100,0xA800000C
0.0475978400,218,0x20000010,0xA802E089
0.0476043800,219,0x20000010,0x2802E089
0.0480846800,220,0xFF00FF00,0x2800000C
0.0480912200,221,0x20800100,0xA800000C
0.0480977400,222,0x20000010,0xA802E089
0.0481042800,223,0x20000010,0x2802E089
0.0485848000,224,0xFF00FF00,0x2800000C
0.0485913200,225,0x20800100,0xA800000C
0.0485978600,226,0x20000010,0xA802E089
0.0486043800,227,0x20000010,0x2802E089
0.0490846800,228,0xFF00FF00,0x2800000C
0.0490912200,229,0x20800100,0xA800000C
0.0490977600,230,0x20000010,0xA802E089
0.0491042800,231,0x20000010,0x2802E089
0.0495850400,232,0xFF00FF00,0x2800000C
0.0495915800,233,0x20800100,0xA800000C
0.0495981000,234,0x20000010,0xA802E089
0.0496046400,235,0x20000010,0x2802E089
0.0500847000,236,0xFF00FF00,0x2800000C
0.0500912200,237,0x20800100,0xA800000C
0.0500977600,238,0x20000010,0xA802E089
0.0501042800,239,0x20000010,0x2802E089
0.0505848000,240,0xFF00FF00,0x2800000C
0.0505913400,241,0x20800100,0xA800000C
0.0505978600,242,0x20000010,0xA802E089
0.0506044000,243,0x20000010,0x2802E089
0.0510847000,244,0xFF00FF00,0x2800000C
0.0510912200,245,0x20800100,0xA800000C
0.0510977600,246,0x20000010,0xA802E089
0.0511043000,247,0x20000010,0x2802E089
0.0515848000,248,0xFF00FF00,0x2800000C
0.0515913400,249,0x20800100,0xA800000C
0.0515978600,250,0x20000010,0xA802E089
0.0516044000,251,0x20000010,0x2802E089
0.0520847000,252,0xFF00FF00,0x2800000C
0.0520912400,253,0x20800100,0xA800000C
0.0520977600,254,0x20000010,0xA802E089
0.0521043000,255,0x20000010,0x2802E089
0.0525848000,256,0xFF00FF00,0x2800000C
0.0525913400,257,0x20800100,0xA800000C
0.0525978600,258,0x20000010,0xA802E089
0.0526044000,259,0x20000010,0x2802E089
0.0530847000,260,0xFF00FF00,0x2800000C
0.0530912400,261,0x20800100,0xA800000C
0.0530977600,262,0x20000010,0xA802E089
0.0531043000,263,0x20000010,0x2802E089
0.0535848200,264,0xFF00FF00,0x2800000C
0.0535913400,265,0x20800100,0xA800000C
0.0535978800,266,0x20000010,0xA802E089
0.0536044000,267,0x20000010,0x2802E089
0.0540847000,268,0xFF00FF00,0x2800000C
0.0540912400,269,0x20800100,0xA800000C
0.0540977800,270,0x20000010,0xA802E089
0.0541043000,271,0x20000010,0x2802E089
0.0545898000,272,0xFF00FF00,0x2800000C
0.0545963400,273,0x20800100,0xA800000C
0.0546028600,274,0x20000010,0xA802E089
0.0546094000,275,0x20000010,0x2802E089
0.0550847200,276,0xFF00FF00,0x2800000C
0.0550912400,277,0x20800100,0xA800000C
0.0550977800,278,0x20000010,0xA802E089
0.0551043000,279,0x20000010,0x2802E089
0.0555848200,280,0xFF00FF00,0x2800000C
0.0555913600,281,0x20800100,0xA800000C
0.0555978800,282,0x20000010,0xA802E089
0.0556044200,283,0x20000010,0x2802E089
0.0560847200,284,0xFF00FF00,0x2800000C
0.0560912400,285,0x20800100,0xA800000C
0.0560977800,286,0x20000010,0xA802E089
0.0561043200,287,0x20000010,0x2802E089
0.0565848200,288,0xFF00FF00,0x2800000C
0.0565913600,289,0x20800100,0xA800000C
0.0565978800,290,0x20000010,0xA802E089
0.0566044200,291,0x20000010,0x2802E089
0.0570847200,292,0xFF00FF00,0x2800000C
0.0570912600,293,0x20800100,0xA800000C
0.0570977800,294,0x20000010,0xA802E089
0.0571043200,295,0x20000010,0x2802E089
0.0575848200,296,0xFF00FF00,0x2800000C
0.0575913600,297,0x20800100,0xA800000C
0.0575979000,298,0x20000010,0xA802E089
0.0576044200,299,0x20000010,0x2802E089
0.0580847200,300,0xFF00FF00,0x2800000C
0.0580912600,301,0x20800100,0xA800000C
0.0580977800,302,0x20000010,0xA802E089
0.0581043200,303,0x20000010,0x2802E089
0.0585848400,304,0xFF00FF00,0x2800000C
0.0585913600,305,0x20800100,0xA800000C
0.0585979000,306,0x20000010,0xA802E089
0.0586044200,307,0x20000010,0x2802E089
0.0590847400,308,0xFF00FF00,0x2800000C
0.0590912600,309,0x20800100,0xA800000C
0.0590978000,310,0x20000010,0xA802E089
0.0591043200,311,0x20000010,0x2802E089
0.0595851000,312,0xFF00FF00,0x2800000C
0.0595916400,313,0x20800100,0xA800000C
0.0595981800,314,0x20000010,0xA802E089
0.0596047000,315,0x20000010,0x2802E089
0.0600847400,316,0xFF00FF00,0x2800000C
0.0600912600,317,0x20800100,0xA800000C
0.0600978000,318,0x20000010,0xA802E089
0.0601043200,319,0x20000010,0x2802E089
0.0605848400,320,0xFF00FF00,0x2800000C
0.0605913800,321,0x20800100,0xA800000C
0.0605979000,322,0x20000010,0xA802E089
0.0606044400,323,0x20000010,0x2802E089
