Time [s],Packet ID,MOSI,MISO
1.8509830000,76861,0x05400014,0x30602306
1.8510034600,76862,0x00000004,0x30600C45
1.8510075600,76863,0x00000004,0x30600C45
1.8510116400,76864,0x00000004,0x30600C45
1.8510157400,76865,0x00000004,0x30600C45
1.8513060200,76866,0x08000414,0x30600005
1.8513101000,76867,0x00000004,0x30600C45
1.8513142000,76868,0x00000004,0x30600C45
1.8513183000,76869,0x00000004,0x30600C45
1.8513223800,76870,0x00000004,0x30600C45
1.8513264800,76871,0x00000004,0x30600C45
1.8513305800,76872,0x00000004,0x30600C45
1.8513346600,76873,0xD4000018,0x33F01F05
1.8513387600,76874,0x0D000018,0x30600201
1.8513428600,76875,0x09400000,0x30600005
1.8513469600,76876,0x08400008,0x30604004
1.8513812600,76877,0x00000004,0x30600C45
1.8513894600,76878,0x00000004,0x30600C45
1.8514583600,76879,0x09C00004,0x30602212
1.8514747400,76880,0x05400014,0x30602306
1.8514788200,76881,0x05400014,0x30602306
1.8514829200,76882,0x05400014,0x30602306
1.8515033800,76883,0x00000004,0x30600C45
1.8515074800,76884,0x00000004,0x30600C45
1.8515115800,76885,0x00000004,0x30600C45
1.8515156800,76886,0x00000004,0x30600C45
1.8518059200,76887,0x08000414,0x30600005
1.8518100000,76888,0x00000004,0x30600C45
1.8518141000,76889,0x00000004,0x30600C45
1.8518182000,76890,0x00000004,0x30600C45
1.8518222800,76891,0x00000004,0x30600C45
1.8518263800,76892,0x00000004,0x30600C45
1.8518304800,76893,0x00000004,0x30600C45
1.8518345600,76894,0xD4000018,0x33F01F05
1.8518386600,76895,0x0D000018,0x30600201
1.8518427600,76896,0x09400000,0x30600005
1.8518468600,76897,0x08400008,0x30604004
1.8518811600,76898,0x00000004,0x30600C45
1.8518893600,76899,0x00000004,0x30600C45
1.8519583800,76900,0x09C00004,0x30602212
1.8519747600,76901,0x05400014,0x30602306
1.8519788600,76902,0x05400014,0x30602306
1.8519829400,76903,0x05400014,0x30602306
1.8520034200,76904,0x00000004,0x30600C45
1.8520075000,76905,0x00000004,0x30600C45
1.8520116000,76906,0x00000004,0x30600C45
1.8520157000,76907,0x00000004,0x30600C45
1.8523060200,76908,0x08000414,0x30600005
1.8523101200,76909,0x00000004,0x30600C45
1.8523142000,76910,0x00000004,0x30600C45
1.8523183000,76911,0x00000004,0x30600C45
